source,model,dataset,subject_id,seed,preprocess,bandpass,notch,car,ica,baseline,residual,l_freq,h_freq,test_accuracy,test_macro_f1,val_best_accuracy,num_epochs,params_total,duration_sec,run_id
ablation_orig,DiffE_mod,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.21066666666666667,0.20359212773220525,0.26266666666666666,50,183566,125.27849292755127,20250824_125154_1c19d7b0
ablation_orig,DiffE_mod,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.22933333333333333,0.19623838140146588,0.252,50,183566,125.55921053886414,20250824_125157_6e5e5f6c
ablation_orig,DiffE_mod,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.52,0.5197328229372108,0.5493333333333333,50,183566,125.36103463172913,20250824_125204_2bbb908c
ablation_orig,DiffE_TF,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.312,0.3081988326786231,0.31466666666666665,50,842572,147.75312781333923,20250824_125215_fec88ead
ablation_orig,DiffE_mod,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.23466666666666666,0.23454012066042473,0.25066666666666665,50,183566,125.17971420288086,20250824_125242_8d01042a
ablation_orig,DiffE_mod,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.22,0.21762457384107825,0.24266666666666667,50,183566,127.01671361923218,20250824_125302_e51a0410
ablation_orig,DiffE_mod,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.5093333333333333,0.509105796803796,0.5053333333333333,50,183566,123.99202561378479,20250824_125320_d39de557
ablation_orig,DiffE_mod,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.212,0.2026108694979957,0.25333333333333335,50,183566,127.0096640586853,20250824_125342_a0793679
ablation_orig,DiffE_mod,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.25733333333333336,0.2543627145481916,0.2826666666666667,50,183566,127.10414361953735,20250824_125404_2ae2ca0a
ablation_orig,DiffE_mod,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.29333333333333333,0.2926945839716085,0.28,50,183566,126.31758093833923,20250824_125407_02a0fb8c
ablation_orig,DiffE_mod,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.22666666666666666,0.21801180445343035,0.256,50,183566,127.05344009399414,20250824_125429_1a941c7d
ablation_orig,DiffE_mod,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.52,0.5194434790201263,0.5346666666666666,50,183566,124.50544619560242,20250824_125432_11cad60b
ablation_orig,DiffE_TF,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.20933333333333334,0.16865325760143637,0.22666666666666666,50,842572,146.78234386444092,20250824_125445_16f98123
ablation_orig,DiffE_TF,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.3253333333333333,0.3120615727959888,0.308,50,842572,148.53447079658508,20250824_125519_bfc366da
ablation_orig,DiffE_mod,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.224,0.22422423034725222,0.252,50,183566,126.39338946342468,20250824_125533_fa4bfb7c
ablation_orig,DiffE_TF,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.196,0.15053700450940105,0.24,50,842572,147.406635761261,20250824_125545_2b1cd4ef
ablation_orig,DiffE_TF,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.32266666666666666,0.30795494870056633,0.308,50,842572,147.83330655097961,20250824_125612_89a4127d
ablation_orig,DiffE_mod,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.21733333333333332,0.19673986368216223,0.25733333333333336,50,183566,126.75825572013855,20250824_125613_7a9fbc8b
ablation_orig,DiffE_mod,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.216,0.21586610415320862,0.2613333333333333,50,183566,126.04089260101318,20250824_125659_3dccabf0
ablation_orig,DiffE_TF,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.19466666666666665,0.1916352831694696,0.228,50,842572,151.58481812477112,20250824_125701_34bbbaff
ablation_orig,DiffE_TF,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.20533333333333334,0.1870881925433602,0.228,50,842572,146.6779248714447,20250824_125711_fde1290f
ablation_orig,DiffE_TF,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.30533333333333335,0.3013542560728354,0.3466666666666667,50,842572,147.74556589126587,20250824_125724_63c064f7
ablation_orig,DiffE_TF,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.18,0.13076564701395196,0.21866666666666668,50,842572,146.95429015159607,20250824_125735_3e587bfd
ablation_orig,DiffE_TF,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.316,0.3077300936064056,0.31866666666666665,50,842572,148.66328263282776,20250824_125824_ebef09e1
ablation_orig,DiffE_TF,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.188,0.1024033066155289,0.236,50,842572,148.73183274269104,20250824_125826_0c8f74c2
ablation_orig,DiffE_TF,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.20666666666666667,0.14394865973298032,0.23066666666666666,50,842572,147.86453342437744,20250824_125850_011cdf46
ablation_orig,DiffE_TF,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.316,0.30929465449065113,0.31333333333333335,50,842572,146.30823230743408,20250824_125902_9cc9ac37
ablation_orig,DiffE_TF,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.17333333333333334,0.14234371281279207,0.22933333333333333,50,842572,149.80560851097107,20250824_125907_9d2b3f27
ablation_orig,DiffE_TF,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.192,0.11680857137390341,0.22933333333333333,50,842572,150.11453652381897,20250824_125954_abda204b
ablation_orig,DiffE_TF,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.20933333333333334,0.13630949842809784,0.22666666666666666,50,842572,148.9088146686554,20250824_125954_9662f67a
ablation_orig,DiffE_TF,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.30666666666666664,0.30486137578543454,0.30133333333333334,50,842572,146.47918128967285,20250824_130014_1ecec99c
ablation_orig,DiffE_TF,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.19066666666666668,0.18293270667950975,0.22533333333333333,50,842572,147.28347396850586,20250824_130014_5f002818
ablation_orig,DiffE_TF,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.18,0.1387052862436191,0.21733333333333332,50,842572,146.7028844356537,20250824_130026_eeef4c74
ablation_orig,DiffE_TF,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.18666666666666668,0.12307605439154463,0.236,50,842572,149.62108039855957,20250824_130120_874e7d80
ablation_orig,DiffE_TF,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.32133333333333336,0.3108391186006156,0.30933333333333335,50,842572,146.7617061138153,20250824_130153_dbdbfd1f
ablation_orig,DiffE_TF,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.208,0.15246041519829667,0.232,50,842572,147.1172444820404,20250824_130153_b51d3625
ablation_orig,DiffE_TF,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.20666666666666667,0.15220267699040432,0.228,50,842572,150.16836023330688,20250824_130202_99ba8d46
ablation_orig,DiffE_TF,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.22,0.17919063589678969,0.24666666666666667,50,842572,149.64351892471313,20250824_130249_7585b763
ablation_orig,DiffE_TF,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.18533333333333332,0.15327766813051827,0.23466666666666666,50,842572,150.04911732673645,20250824_130249_0ed94a5c
ablation_orig,DiffE_TF,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.33066666666666666,0.31480171592722694,0.28933333333333333,50,842572,146.30605959892273,20250824_130305_ba959a5c
ablation_orig,DiffE_TF,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.19866666666666666,0.18686478019916514,0.22533333333333333,50,842572,147.13937544822693,20250824_130317_8bb052e4
ablation_orig,DiffE_TF,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.21066666666666667,0.12706990170280033,0.23066666666666666,50,842572,149.63770985603333,20250824_130414_15f4a23f
ablation_orig,DiffE_TF,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.20933333333333334,0.15324029950404736,0.21466666666666667,50,842572,149.48844623565674,20250824_130455_4df70b36
ablation_orig,DiffE_AT,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.544,0.5418104098986306,0.548,50,3285302,401.1545298099518,20250824_130541_c789826a
ablation_orig,DiffE_TF,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.19066666666666668,0.11363082701131835,0.22533333333333333,50,842572,147.76357173919678,20250824_130542_161ea534
ablation_orig,DiffE_AT,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.22266666666666668,0.21518855055167085,0.256,50,3285302,398.9257128238678,20250824_130729_df71804d
ablation_orig,DiffE_AT,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.5373333333333333,0.5361997550609092,0.5453333333333333,50,3285302,395.04694747924805,20250824_130851_5a3d3467
ablation_orig,DiffE_AT,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.212,0.20994408529338635,0.252,50,3285302,397.1959915161133,20250824_130905_cd546de9
ablation_orig,DiffE_AT,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.28,0.27910699352665536,0.304,50,3285302,402.6627678871155,20250824_130957_ad096111
ablation_orig,DiffE_AT,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.5173333333333333,0.5163560179474759,0.536,50,3285302,399.6049520969391,20250824_131009_f27e2927
ablation_orig,DiffE_AT,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.296,0.285812491829723,0.288,50,3285302,395.85015845298767,20250824_131027_e33fad0f
ablation_orig,DiffE_AT,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.20533333333333334,0.1989304295638819,0.256,50,3285302,396.674733877182,20250824_131114_00135626
ablation_orig,DiffE_AT,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.2,0.1977502637332324,0.2613333333333333,50,3285302,400.3115918636322,20250824_131200_ff6a60b0
ablation_orig,DiffE_AT,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.23866666666666667,0.23405878740138322,0.24533333333333332,50,3285302,403.0349907875061,20250824_131249_2ee8cb91
ablation_orig,DiffE_AT,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.5333333333333333,0.5325256812402588,0.5653333333333334,50,3285302,403.09140634536743,20250824_131259_a96f16c6
ablation_orig,DiffE_AT,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.208,0.19361213042182315,0.24,50,3285302,398.1312954425812,20250824_131431_fd1b89ff
ablation_orig,DiffE_AT,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.5586666666666666,0.5589047731657186,0.56,50,3285302,396.91656017303467,20250824_131552_68a5925a
ablation_orig,DiffE_AT,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.23333333333333334,0.228749854202222,0.256,50,3285302,399.2623896598816,20250824_131620_05ac68ce
ablation_orig,DiffE_AT,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.272,0.26124515343436805,0.30266666666666664,50,3285302,400.87387228012085,20250824_131702_2772c00c
ablation_orig,DiffE_AT,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.548,0.5489173554308506,0.5613333333333334,50,3285302,400.71920585632324,20250824_131714_1252cb81
ablation_orig,DiffE_AT,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.2946666666666667,0.2813468391724927,0.2866666666666667,50,3285302,395.9829511642456,20250824_131738_773d7c74
ablation_orig,DiffE_AT,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.23866666666666667,0.22465851885206725,0.244,50,3285302,399.2188985347748,20250824_131818_a1753efe
ablation_orig,DiffE_AT,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.19866666666666666,0.18802557222319832,0.252,50,3285302,400.2944600582123,20250824_131904_5f8c92af
ablation_orig,DiffE_AT,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.25866666666666666,0.25671616362362787,0.25066666666666665,50,3285302,403.35094690322876,20250824_131957_1fd77d2c
ablation_orig,DiffE_AT,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.512,0.5117466642489307,0.5466666666666666,50,3285302,401.9288363456726,20250824_132016_94bdaeef
ablation_orig,DiffE_AT,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.23333333333333334,0.23033011529743558,0.24266666666666667,50,3285302,398.09301018714905,20250824_132132_82ec880c
ablation_orig,DiffE_AT,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.532,0.5320309265880724,0.5426666666666666,50,3285302,396.51747965812683,20250824_132252_e9de8f60
ablation_orig,DiffE_AT,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.24266666666666667,0.2117984917339785,0.25066666666666665,50,3285302,399.5607280731201,20250824_132335_b040d4b4
ablation_orig,DiffE_AT,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.29733333333333334,0.27883738583647794,0.30666666666666664,50,3285302,399.86295104026794,20250824_132406_d0c4901c
ablation_orig,DiffE_AT,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.5186666666666667,0.5186394638083585,0.552,50,3285302,400.4044768810272,20250824_132418_f7168a8b
ablation_orig,DiffE_AT,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.29733333333333334,0.2913693600004973,0.2826666666666667,50,3285302,398.5428488254547,20250824_132452_3f7d830e
ablation_orig,DiffE_AT,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.24266666666666667,0.22924168234627884,0.252,50,3285302,397.8816020488739,20250824_132520_1a388096
ablation_orig,DiffE_AT,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.20666666666666667,0.17522774137982586,0.252,50,3285302,402.360475063324,20250824_132611_9975b58c
ablation_orig,mlp,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.21866666666666668,0.12135373217046723,0.22266666666666668,50,52693509,49.94905996322632,20250824_132039_82f90b80
ablation_orig,cnn,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.524,0.5241705423119631,0.5106666666666667,50,99621,85.73703098297119,20250824_132039_82f90b80
ablation_orig,eegnet,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.31866666666666665,0.3183266898683155,0.3373333333333333,50,13205,166.10692191123962,20250824_132039_82f90b80
ablation_orig,shallowconvnet,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.32133333333333336,0.32098580270984306,0.33866666666666667,50,13045,263.22111988067627,20250824_132039_82f90b80
ablation_orig,deepconvnet,BCI,,42,1,0,0,1,0,0,0,0.5,125,0.34933333333333333,0.34841795719951724,0.36133333333333334,50,179730,340.38194394111633,20250824_132039_82f90b80
ablation_orig,DiffE_AT,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.22933333333333333,0.22711354473959028,0.25466666666666665,50,3285302,403.3340437412262,20250824_132704_a47e78d0
ablation_orig,mlp,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.2,0.10742554474950812,0.20933333333333334,50,52693509,45.978039026260376,20250824_132149_26a1e7d9
ablation_orig,cnn,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.224,0.22151837852444642,0.248,50,99621,82.53529596328735,20250824_132149_26a1e7d9
ablation_orig,eegnet,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.22133333333333333,0.21897216550384488,0.24133333333333334,50,13205,164.6968641281128,20250824_132149_26a1e7d9
ablation_orig,shallowconvnet,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.23066666666666666,0.22866267006265595,0.27066666666666667,50,13045,262.7297611236572,20250824_132149_26a1e7d9
ablation_orig,deepconvnet,BCI,,42,1,0,0,0,0,1,0,0.5,125,0.22533333333333333,0.21811605833279013,0.248,50,179730,339.25301909446716,20250824_132149_26a1e7d9
ablation_orig,mlp,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.236,0.15569796083431034,0.24133333333333334,50,52693509,47.03840517997742,20250824_132309_124839a5
ablation_orig,cnn,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.49333333333333335,0.4934160860779058,0.5346666666666666,50,99621,84.71220803260803,20250824_132309_124839a5
ablation_orig,eegnet,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.292,0.2924450738856129,0.31066666666666665,50,13205,167.4364550113678,20250824_132309_124839a5
ablation_orig,shallowconvnet,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.352,0.34685351125159003,0.33066666666666666,50,13045,265.1774911880493,20250824_132309_124839a5
ablation_orig,deepconvnet,BCI,,42,1,0,1,0,0,0,0,0.5,125,0.324,0.32001950808126517,0.34,50,179730,342.2539441585541,20250824_132309_124839a5
ablation_orig,mlp,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.20533333333333334,0.12863307511758446,0.21333333333333335,50,52693509,50.72105312347412,20250824_132358_172e3ed3
ablation_orig,cnn,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.21333333333333335,0.2083336932150348,0.244,50,99621,87.61025214195251,20250824_132358_172e3ed3
ablation_orig,eegnet,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.20933333333333334,0.20831318410739694,0.24,50,13205,169.7485191822052,20250824_132358_172e3ed3
ablation_orig,shallowconvnet,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.19466666666666665,0.17868423982426346,0.23733333333333334,50,13045,267.58142709732056,20250824_132358_172e3ed3
ablation_orig,deepconvnet,BCI,,42,1,1,0,1,1,1,0,0.5,125,0.236,0.21571492065165204,0.22266666666666668,50,179730,343.597736120224,20250824_132358_172e3ed3
ablation_orig,mlp,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.204,0.1274711206777214,0.216,50,52693509,47.385074853897095,20250824_132423_0796dc5e
ablation_orig,cnn,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.244,0.2391908690306515,0.2693333333333333,50,99621,85.23521494865417,20250824_132423_0796dc5e
ablation_orig,eegnet,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.21466666666666667,0.21205554319220452,0.24,50,13205,168.23793983459473,20250824_132423_0796dc5e
ablation_orig,shallowconvnet,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.23066666666666666,0.22939237906684112,0.256,50,13045,268.01963996887207,20250824_132423_0796dc5e
ablation_orig,deepconvnet,BCI,,42,1,1,0,0,0,0,0,0.5,125,0.212,0.2094864267860451,0.22933333333333333,50,179730,346.5284888744354,20250824_132423_0796dc5e
ablation_orig,mlp,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.22,0.13475555301234804,0.236,50,52693509,48.1242470741272,20250824_132435_f6b38498
ablation_orig,cnn,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.512,0.5120326355683866,0.5213333333333333,50,99621,86.37638902664185,20250824_132435_f6b38498
ablation_orig,eegnet,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.29333333333333333,0.2922273123239144,0.30533333333333335,50,13205,168.80540204048157,20250824_132435_f6b38498
ablation_orig,shallowconvnet,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.3293333333333333,0.3284891873664126,0.34933333333333333,50,13045,266.7533040046692,20250824_132435_f6b38498
ablation_orig,deepconvnet,BCI,,42,1,0,0,0,1,0,0,0.5,125,0.3466666666666667,0.337039624890133,0.3426666666666667,50,179730,344.7394790649414,20250824_132435_f6b38498
ablation_orig,mlp,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.196,0.11521050677378222,0.216,50,52693509,52.21558094024658,20250824_132516_611b419c
ablation_orig,cnn,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.23333333333333334,0.22687987866494722,0.26,50,99621,89.16826510429382,20250824_132516_611b419c
ablation_orig,eegnet,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.21066666666666667,0.20384152778639913,0.23866666666666667,50,13205,170.93811011314392,20250824_132516_611b419c
ablation_orig,shallowconvnet,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.24666666666666667,0.23171628198237387,0.248,50,13045,268.55250310897827,20250824_132516_611b419c
ablation_orig,deepconvnet,BCI,,42,1,1,1,1,1,0,0,0.5,125,0.228,0.20944436273626033,0.22933333333333333,50,179730,344.7101459503174,20250824_132516_611b419c
ablation_orig,mlp,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.20533333333333334,0.1020120970954086,0.21466666666666667,50,52693509,48.837488889694214,20250824_132538_c53791eb
ablation_orig,cnn,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.19866666666666666,0.19447052880826504,0.25066666666666665,50,99621,89.13224792480469,20250824_132538_c53791eb
ablation_orig,eegnet,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.21333333333333335,0.21453860202411348,0.232,50,13205,172.4495759010315,20250824_132538_c53791eb
ablation_orig,shallowconvnet,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.20133333333333334,0.19646220823642316,0.23733333333333334,50,13045,271.50847601890564,20250824_132538_c53791eb
ablation_orig,deepconvnet,BCI,,42,1,1,1,1,0,1,0,0.5,125,0.21866666666666668,0.2066854817883285,0.22,50,179730,350.18052196502686,20250824_132538_c53791eb
ablation_orig,mlp,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.21066666666666667,0.1040864185954495,0.21733333333333332,50,52693509,50.08966302871704,20250824_132629_3ed0dfb9
ablation_orig,cnn,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.21866666666666668,0.21732506117791517,0.236,50,99621,90.90295314788818,20250824_132629_3ed0dfb9
ablation_orig,eegnet,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.19866666666666666,0.19728992673610052,0.248,50,13205,174.30501103401184,20250824_132629_3ed0dfb9
ablation_orig,shallowconvnet,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.20933333333333334,0.20244847308927372,0.244,50,13045,272.837877035141,20250824_132629_3ed0dfb9
ablation_orig,deepconvnet,BCI,,42,1,0,1,1,1,1,0,0.5,125,0.224,0.22126099320343923,0.24933333333333332,50,179730,352.0771360397339,20250824_132629_3ed0dfb9
ablation_orig,mlp,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.20133333333333334,0.12390584556122422,0.22,50,52693509,52.16241788864136,20250824_132644_56910ab7
ablation_orig,cnn,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.5173333333333333,0.51668146648129,0.5253333333333333,50,99621,89.82358503341675,20250824_132644_56910ab7
ablation_orig,eegnet,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.272,0.2702331301317234,0.284,50,13205,171.59005999565125,20250824_132644_56910ab7
ablation_orig,shallowconvnet,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.3453333333333333,0.33775220971103925,0.34,50,13045,268.9059228897095,20250824_132644_56910ab7
ablation_orig,deepconvnet,BCI,,7,1,0,0,1,0,0,0,0.5,125,0.284,0.27611094069675163,0.31066666666666665,50,179730,346.10493087768555,20250824_132644_56910ab7
ablation_orig,mlp,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.18933333333333333,0.13176770190234083,0.21333333333333335,50,52693509,50.571154832839966,20250824_132722_f08f8dc4
ablation_orig,cnn,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.22533333333333333,0.2204945919074671,0.23733333333333334,50,99621,90.9290668964386,20250824_132722_f08f8dc4
ablation_orig,eegnet,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.19733333333333333,0.19670254720014177,0.23333333333333334,50,13205,173.99612498283386,20250824_132722_f08f8dc4
ablation_orig,shallowconvnet,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.208,0.19615361828963315,0.24133333333333334,50,13045,273.14363384246826,20250824_132722_f08f8dc4
ablation_orig,deepconvnet,BCI,,42,1,1,1,0,1,1,0,0.5,125,0.23066666666666666,0.22862372674190654,0.22666666666666666,50,179730,351.9011309146881,20250824_132722_f08f8dc4
ablation_orig,mlp,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.20133333333333334,0.09275450159796492,0.20533333333333334,50,52693509,48.66646981239319,20250824_132746_8c85d7df
ablation_orig,cnn,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.22933333333333333,0.22916194070899532,0.23866666666666667,50,99621,87.39081001281738,20250824_132746_8c85d7df
ablation_orig,eegnet,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.20266666666666666,0.20233406015309413,0.24266666666666667,50,13205,170.30551385879517,20250824_132746_8c85d7df
ablation_orig,shallowconvnet,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.21733333333333332,0.2144781285949516,0.24666666666666667,50,13045,268.61375999450684,20250824_132746_8c85d7df
ablation_orig,deepconvnet,BCI,,7,1,0,0,0,0,1,0,0.5,125,0.24266666666666667,0.2379561136943936,0.236,50,179730,345.9404499530792,20250824_132746_8c85d7df
ablation_orig,mlp,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.22533333333333333,0.12809472228794647,0.236,50,52693509,48.22988295555115,20250824_132909_dad7171b
ablation_orig,cnn,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.5133333333333333,0.5122029701690437,0.528,50,99621,86.38756394386292,20250824_132909_dad7171b
ablation_orig,eegnet,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.2613333333333333,0.26164554340842755,0.2906666666666667,50,13205,168.91732692718506,20250824_132909_dad7171b
ablation_orig,shallowconvnet,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.33466666666666667,0.3311508119692161,0.3506666666666667,50,13045,266.7757079601288,20250824_132909_dad7171b
ablation_orig,deepconvnet,BCI,,7,1,0,1,0,0,0,0,0.5,125,0.292,0.2914831890753939,0.29333333333333333,50,179730,344.34399795532227,20250824_132909_dad7171b
ablation_orig,mlp,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.20666666666666667,0.12791973561595316,0.22,50,52693509,52.45294904708862,20250824_133005_a93368e4
ablation_orig,cnn,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.232,0.225532332625323,0.24666666666666667,50,99621,89.28590512275696,20250824_133005_a93368e4
ablation_orig,eegnet,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.20933333333333334,0.20748066802212137,0.22666666666666666,50,13205,171.38466715812683,20250824_133005_a93368e4
ablation_orig,shallowconvnet,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.22133333333333333,0.22137819637246636,0.248,50,13045,268.83398818969727,20250824_133005_a93368e4
ablation_orig,deepconvnet,BCI,,7,1,1,0,1,1,1,0,0.5,125,0.21066666666666667,0.2090997008657282,0.236,50,179730,344.7709460258484,20250824_133005_a93368e4
ablation_orig,mlp,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.19866666666666666,0.12512947034954186,0.216,50,52693509,49.81620812416077,20250824_133027_ec9e5070
ablation_orig,cnn,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.23733333333333334,0.21975913998978241,0.26666666666666666,50,99621,89.84375095367432,20250824_133027_ec9e5070
ablation_orig,eegnet,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.22133333333333333,0.21944793162838935,0.24533333333333332,50,13205,173.94257616996765,20250824_133027_ec9e5070
ablation_orig,shallowconvnet,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.224,0.2202200987917507,0.2733333333333333,50,13045,273.5873420238495,20250824_133027_ec9e5070
ablation_orig,deepconvnet,BCI,,7,1,1,0,0,0,0,0,0.5,125,0.20666666666666667,0.2051065966231566,0.24933333333333332,50,179730,352.2921681404114,20250824_133027_ec9e5070
ablation_orig,mlp,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.25866666666666666,0.18247742351799176,0.252,50,52693509,48.74211502075195,20250824_133037_3571ff89
ablation_orig,cnn,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.5306666666666666,0.5299479633016919,0.5266666666666666,50,99621,87.56546306610107,20250824_133037_3571ff89
ablation_orig,eegnet,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.26266666666666666,0.26116893734434443,0.2853333333333333,50,13205,170.2195110321045,20250824_133037_3571ff89
